id,cuisine,ingredients
1464,chinese,"['wine', 'beef', 'pepper', 'water', 'corn', 'tofu', 'sauce', 'chili', 'stock', 'ginger', 'oil', 'greens', 'ramps']"
37181,american,"['mushrooms', 'water', 'rice', 'butter', 'beef']"
38902,spanish,"['basil', 'tomatoes', 'juice', 'pepper', 'garlic', 'onion', 'salt', 'parsley', 'lime', 'cucumber', 'vinegar']"
9654,chinese,"['wine', 'pepper', 'garlic', 'salt', 'pork', 'thyme', 'rosemary', 'oil']"
16451,mexican,"['chicken', 'chipotle', 'pepper', 'onion', 'salt', 'sauce', 'lime', 'oil']"
31329,thai,"['fish', 'chicken', 'curry', 'sugar', 'sauce', 'milk', 'oil', 'zucchini']"
35709,chinese,"['oil', 'garlic', 'sugar', 'chile', 'sauce', 'water', 'chicken', 'vinegar', 'corn']"
11364,italian,"['basil', 'wine', 'fusilli', 'lemon', 'pepper', 'garlic', 'salt', 'sugar', 'water', 'scallops', 'cheese', 'butter', 'chicken']"
23756,french,"['yolk', 'vanilla', 'sugar', 'cream']"
17117,korean,"['kimchi', 'base', 'onions', 'mushrooms', 'sauce', 'tofu', 'liquid', 'oil', 'seeds', 'eggs']"
44050,mexican,"['tomatillos', 'orange', 'salt', 'chili', 'lime']"
9520,indian,"['chicken', 'tomatoes', 'lemon', 'almonds', 'oil', 'garlic', 'salt', 'onion', 'turmeric', 'cream', 'cumin', 'stock', 'chili', 'ginger', 'masa', 'cinnamon', 'cilantro']"
25125,french,"['rolls', 'chuck', 'pepper', 'garlic', 'onion', 'salt', 'sauce', 'cheese', 'water', 'mustard', 'beef']"
40543,mexican,"['sauce', 'cheese', 'stock', 'beans', 'flour', 'meat']"
29568,italian,"['chocolate', 'orange']"
13161,french,"['potatoes', 'pepper', 'garlic', 'salt', 'cheese', 'milk', 'butter']"
20505,italian,"['basil', 'pancetta', 'tomatoes', 'dough', 'pepper', 'garlic', 'cheese', 'corn']"
38969,japanese,"['rice', 'sauce', 'oil']"
30990,japanese,"['onions', 'sauce', 'tofu', 'oil', 'seeds']"
44096,spanish,"['potatoes', 'chicken', 'tomatoes', 'carrots', 'pepper', 'onions', 'salt', 'garlic', 'sauce', 'parsley', 'stock', 'chickpeas', 'oil']"
4088,italian,"['chocolate', 'salt', 'sugar', 'vanilla', 'soda', 'cocoa', 'flour', 'eggs']"
12054,french,"['chocolate', 'salt', 'sugar', 'cream', 'butter', 'eggs']"
1747,italian,"['gelatin', 'compote', 'sugar', 'water', 'cream', 'fat', 'vanilla', 'cherries']"
3446,greek,"['oregano', 'wine', 'chicken', 'leaves', 'pepper', 'garlic', 'shallots', 'sauce', 'parsley', 'stock', 'butter', 'oil']"
23413,mexican,"['tequila', 'lemon', 'cointreau', 'salt', 'sugar', 'water', 'ice', 'lime']"
20516,mexican,"['salsa', 'onions', 'cream', 'cheese', 'chili', 'beef', 'beans', 'flour']"
3757,spanish,"['potatoes', 'pepper', 'onions', 'salt', 'mushrooms', 'oil', 'eggs']"
13074,american,"['pepper', 'oil', 'salt', 'sugar', 'water', 'buttermilk', 'onions', 'cornmeal', 'chili', 'butter', 'soda', 'flour', 'eggs']"
17236,italian,"['peas', 'lemon', 'fettucine', 'pepper', 'salt', 'leeks', 'water', 'cream', 'cheese', 'parsley', 'chicken']"
16634,korean,"['onions', 'garlic', 'salt', 'sugar', 'water', 'sauce', 'chili', 'daikon', 'ginger', 'cabbage']"
7718,american,"['sage', 'seasoning', 'pepper', 'onion', 'shrimp', 'water', 'butter', 'chicken', 'flour']"
34072,french,"['tomatoes', 'vinegar', 'anchovies', 'baguette', 'lettuce', 'onion', 'water', 'parsley', 'olives', 'oil', 'mustard', 'capers']"
17173,mexican,"['rum', 'pepper', 'garlic', 'salt', 'paprika', 'cheese', 'fat', 'scallions', 'chili']"
43136,indian,"['potatoes', 'peas', 'wheat', 'garlic', 'onion', 'salt', 'water', 'tumeric', 'chili', 'oil', 'mustard', 'flour']"
13419,mexican,"['yolk', 'sugar', 'water', 'milk', 'vanilla', 'cinnamon']"
29865,british,"['salt', 'water', 'cornmeal', 'honey', 'yeast', 'milk', 'gluten', 'butter', 'flour']"
17749,greek,"['oregano', 'chicken', 'tomatoes', 'lemon', 'pepper', 'lettuce', 'onion', 'garlic', 'salt', 'cheese', 'parsley', 'olives', 'cucumber', 'oil', 'vinegar', 'dillweed']"
8536,mexican,"['tomatoes', 'jack', 'beef', 'onions', 'pepper', 'salt', 'sugar', 'chili', 'cumin', 'milk', 'olives', 'oil', 'corn', 'flour', 'eggs']"
2536,american,"['almonds', 'honey']"
1091,american,"['sage', 'okra', 'tomatoes', 'oregano', 'leaves', 'juice', 'pepper', 'celery', 'salt', 'onions', 'shrimp', 'rice', 'oil', 'flour']"
6100,italian,"['shallots', 'pepper', 'oil', 'salt', 'cream', 'parsley', 'chicken', 'vinegar']"
33151,thai,"['dough', 'salt', 'sugar', 'water', 'milk', 'butter', 'oil', 'flour', 'eggs']"
43812,italian,"['basil', 'tomatoes', 'rum', 'pepper', 'garlic', 'salt', 'sugar', 'onion', 'cheese', 'parsley', 'oil', 'beef', 'eggs']"
10586,british,"['stout', 'yolk', 'sugar', 'cream', 'vanilla', 'milk']"
31759,mexican,"['cilantro', 'tomatillos', 'onions', 'pork', 'onion', 'salt', 'water', 'garlic', 'chili', 'rice', 'olives', 'oil', 'beef', 'eggs']"
44229,indian,"['potatoes', 'carrots', 'almonds', 'pepper', 'onions', 'broth', 'salt', 'paprika', 'nuts', 'cream', 'garlic', 'chili', 'ginger', 'butter', 'oil']"
46822,italian,"['basil', 'pepper', 'garlic', 'salt', 'cheese', 'oil', 'pinenuts']"
3076,thai,"['radishes', 'mint', 'onions', 'garlic', 'sugar', 'lime', 'ginger', 'cucumber', 'oil']"
10854,american,"['sage', 'crawfish', 'lemon', 'red', 'sauce', 'shrimp', 'beer', 'corn']"
4903,italian,"['sage', 'seasoning', 'tomatoes', 'pepper', 'garlic', 'onions', 'cheese', 'oil']"
35967,mexican,"['pepper', 'onions', 'salsa', 'chile', 'cheese', 'milk', 'eggs']"
29146,greek,"['potatoes', 'oregano', 'pepper', 'salt', 'cheese', 'cream', 'milk']"
355,greek,"['basil', 'tomatoes', 'pepper', 'garlic', 'salt', 'cheese', 'kalamata', 'parsley', 'oil', 'pasta']"
38759,japanese,"['ketchup', 'rum', 'onions', 'pepper', 'onion', 'salt', 'sauce', 'water', 'parsley', 'rice', 'milk', 'oil', 'beef', 'eggs']"
4297,italian,"['basil', 'tomatoes', 'pepper', 'salt', 'linguine', 'sauce', 'oil']"
22168,mexican,"['pepper', 'garlic', 'cheese', 'cream', 'chili', 'rosemary', 'oil']"
19388,american,"['okra', 'crawfish', 'seasoning', 'tomatoes', 'pepper', 'celery', 'garlic', 'onion', 'water', 'sauce', 'salt', 'parsley', 'rice', 'oil', 'flour', 'meat']"
7024,indian,"['yoghurt', 'chicken', 'masala', 'coriander', 'onions', 'garlic', 'pepper', 'cream', 'chili', 'rice', 'ginger', 'oil', 'passata']"
26412,american,"['onions', 'salt', 'cornmeal', 'milk', 'corn', 'eggs']"
913,american,"['onions', 'celery', 'stock', 'tomatoes', 'sauce', 'thyme', 'sage', 'oregano', 'leaves', 'lemon', 'garlic', 'onion', 'oil', 'chicken', 'pepper', 'salt', 'shrimp', 'parsley', 'Sriracha', 'rice']"
15226,mexican,"['tomatoes', 'pepper', 'celery', 'onions', 'sugar']"
47930,italian,"['sage', 'dough', 'mushrooms', 'sauce', 'cheese', 'cornmeal', 'olives']"
17828,french,"['lemon', 'sugar', 'water', 'butter', 'nutmeg', 'eggs']"
29483,spanish,"['cilantro', 'tomatoes', 'juice', 'pepper', 'onions', 'garlic', 'cucumber', 'oil', 'vinegar']"
32576,british,"['chocolate', 'oats', 'chips', 'wheat', 'sugar', 'cream', 'milk', 'butter', 'bananas']"
7585,british,"['sauerkraut', 'lentils', 'pepper', 'celery', 'salt', 'onion', 'water', 'chicken', 'bacon']"
28923,indian,"['wheat', 'sugar', 'water', 'nuts', 'ghee', 'raisins', 'cardamom']"
37034,american,"['wine', 'pepper', 'noodles', 'salt', 'pork', 'garlic', 'cheese', 'cream', 'scallions', 'sauce', 'lime', 'parsley', 'rosemary', 'nutmeg', 'vinegar', 'flour']"
43232,italian,"['tomatoes', 'salt', 'linguine', 'cheese', 'olives', 'rosemary', 'chicken', 'bacon']"
27490,italian,"['leaves', 'pepper', 'garlic', 'salt', 'eggplant', 'water', 'cheese', 'sauce', 'yeast', 'thyme', 'oil', 'corn', 'flour', 'zucchini']"
26962,italian,"['peas', 'baguette', 'mint', 'pepper', 'salt', 'oil']"
14071,french,"['peas', 'gelatin', 'chicken', 'vinegar', 'celery', 'marjoram', 'garlic', 'water', 'mayonaise', 'cornichons', 'parsley', 'oil', 'mustard', 'ham']"
18154,british,"['cloves', 'salt', 'sugar', 'black', 'allspice', 'ginger', 'vinegar', 'cinnamon']"
22036,italian,"['wheels', 'onions', 'pepper', 'salt', 'cheese', 'thyme', 'oil', 'beans']"
17287,french,"['salt', 'sugar', 'water', 'yeast', 'flour', 'eggs']"
43207,french,"['chocolate', 'cream']"
45890,chinese,"['garlic', 'sugar', 'sauce', 'water', 'tofu', 'ginger', 'veggies']"
29935,american,"['gelatin', 'leaves', 'water', 'mayonaise', 'apples', 'cherries', 'seeds']"
21201,italian,"['basil', 'oregano', 'tomatoes', 'pepper', 'salt', 'oil']"
9076,chinese,"['onions', 'salt', 'sugar', 'sauce', 'water', 'yeast', 'oil', 'corn', 'sake']"
2273,american,"['tomatoes', 'pepper', 'sugar', 'butter', 'chicken', 'flour']"
17941,french,"['lemon', 'raspberries', 'sugar']"
558,mexican,"['seasoning', 'oil', 'water', 'chicken', 'rotelle']"
29728,mexican,"['tomatoes', 'onions', 'salt', 'water', 'chili']"
10037,korean,"['wheels', 'radishes', 'pepper', 'onions', 'salt', 'sugar', 'shrimp', 'sauce', 'garlic', 'ginger', 'flour']"
10136,thai,"['chicken', 'broccoli', 'pepper', 'garlic', 'sugar', 'sauce', 'rice', 'oil', 'seeds', 'eggs']"
7392,french,"['chocolate', 'yolk', 'sugar', 'cream', 'vanilla']"
6718,mexican,"['oregano', 'tomatoes', 'lemon', 'pepper', 'onions', 'garlic', 'salt', 'water', 'cumin', 'seeds']"
10883,indian,"['potatoes', 'tomatoes', 'coriander', 'onions', 'garlic', 'salt', 'cumin', 'ginger', 'butter', 'masa', 'beans', 'serrano', 'cardamom', 'cilantro']"
21578,american,"['onion', 'sugar', 'cheese', 'apples', 'milk', 'butter', 'eggs']"
16058,american,"['celery', 'chili', 'stock', 'wine', 'tomatoes', 'orange', 'carrots', 'thyme', 'leaves', 'lemon', 'juice', 'garlic', 'onion', 'scallions', 'oil', 'pepper', 'salt', 'shrimp', 'parsley', 'rice']"
42278,indian,"['tamarind', 'chiles', 'pepper', 'turmeric', 'onion', 'chile', 'salt', 'sugar', 'oil', 'garlic', 'cumin', 'ginger', 'chicken', 'clove', 'cinnamon']"
6005,chinese,"['chicken', 'wine', 'sesame', 'pepper', 'peanuts', 'salt', 'sugar', 'sauce', 'scallions', 'ginger', 'oil', 'vinegar', 'seeds', 'cilantro']"
27715,indian,"['coriander', 'turmeric', 'oil', 'salt', 'chili', 'rice', 'ghee']"
40692,mexican,"['turkey', 'tomatoes', 'wheat', 'salt', 'onion', 'cheese', 'fat', 'cornmeal', 'chili', 'cumin', 'cayenne', 'soda', 'corn', 'beans']"
26398,french,"['yolk', 'salt', 'sugar', 'cream', 'vanilla']"
2825,italian,"['bread', 'tomatoes', 'carrots', 'chard', 'garlic', 'salt', 'onions', 'water', 'pepper', 'celery', 'rosemary', 'cabbage', 'beans', 'bacon']"
33525,chinese,"['chicken', 'wine', 'pepper', 'salt', 'water', 'liquid', 'oil', 'corn']"
11609,indian,"['wheat', 'salt', 'sugar', 'water', 'yeast', 'milk', 'butter', 'soda', 'flour']"
32955,italian,"['seasoning', 'tomatoes', 'onions', 'garlic', 'rice', 'chicken']"
7975,mexican,"['tomatoes', 'onions', 'pepper', 'salt', 'garlic', 'chili', 'lime', 'cilantro']"
3623,british,"['pepper', 'garlic', 'salt', 'sugar', 'onions', 'cheese', 'milk', 'butter', 'flour', 'eggs']"
28323,japanese,"['enokitake', 'seaweed', 'onions', 'bonito', 'water', 'tofu', 'mirin', 'miso', 'shiitake']"
4619,chinese,"['chicken', 'garlic', 'onion', 'sugar', 'sauce', 'rice', 'ginger', 'oil']"
20821,indian,"['tomatoes', 'lemon', 'coriander', 'dal', 'almonds', 'garlic', 'onion', 'salt', 'masa', 'tumeric', 'cumin', 'cayenne', 'ginger', 'oil']"
25910,british,"['pudding', 'carrots', 'rib', 'onions', 'pepper', 'salt', 'water', 'sauce', 'oil', 'beef']"
6671,american,"['pepper', 'garlic', 'salt', 'onion', 'paprika', 'cayenne', 'thyme']"
35658,indian,"['potatoes', 'coriander', 'oil', 'onions', 'eggplant', 'mushrooms', 'stock', 'milk', 'curry']"
29408,chinese,"['onions', 'oil', 'pepper', 'sugar', 'sauce', 'garlic', 'nuts', 'ginger', 'sherry', 'chicken', 'corn']"
34553,american,"['pepper', 'celery', 'onion', 'salt', 'saltines', 'sauce', 'cream', 'cayenne', 'oil', 'mustard', 'greens', 'meat', 'eggs']"
33116,mexican,"['salt', 'sugar', 'water', 'butter', 'flour', 'cinnamon', 'eggs']"
23751,indian,"['fat', 'sugar']"
27142,italian,"['sage', 'sauce', 'cheese', 'pasta', 'zucchini']"
40460,american,"['peas', 'sage', 'oil', 'garlic', 'onions', 'pepper', 'parsley', 'rice', 'chicken']"
28533,spanish,"['saffron', 'peas', 'tomatoes', 'lemon', 'carrots', 'pepper', 'garlic', 'onion', 'broth', 'paprika', 'parsley', 'oil', 'beans', 'couscous']"
12147,italian,"['red', 'pepper', 'salt', 'rosemary', 'oil']"
46940,british,"['pepper', 'salt', 'sauce', 'cheese', 'beer', 'milk', 'butter', 'mustard', 'flour']"
10580,mexican,"['tomatoes', 'lemon', 'pepper', 'garlic', 'onion', 'chili', 'cilantro']"
32605,british,"['potatoes', 'fillets', 'pepper', 'onions', 'salt', 'milk', 'Emmenthal']"
19671,mexican,"['chuck', 'onions', 'cream', 'chili', 'beef', 'flour', 'sauce', 'cheese', 'liquid', 'seeds', 'garlic', 'cumin', 'chicken', 'oil', 'beans', 'chipotle', 'pepper', 'salt', 'sugar', 'parsley', 'rice']"
37444,american,"['pepper', 'onions', 'salt', 'sauce', 'mayonaise', 'cheese', 'mustard', 'pimentos']"
10888,indian,"['tomatoes', 'broccoli', 'lemon', 'carrots', 'coriander', 'pepper', 'garlic', 'salt', 'oil', 'onions', 'broth', 'tumeric', 'cumin', 'chickpeas', 'ginger', 'masa', 'cauliflower', 'cilantro']"
12458,japanese,"['shirataki', 'wine', 'carrots', 'onions', 'broth', 'min', 'sugar', 'water', 'shiitake', 'tofu', 'oil', 'cabbage', 'sake']"
12819,italian,"['sugar', 'chestnuts', 'mascarpone', 'cocoa', 'marrons']"
32484,chinese,"['onions', 'garlic', 'salt', 'pork', 'sauce', 'water', 'pepper', 'rice', 'ginger', 'bamboo', 'oil', 'cabbage', 'flour']"
25245,spanish,"['tomatoes', 'lemon', 'juice', 'pepper', 'onions', 'salt', 'garlic', 'croutons', 'herbs', 'cucumber', 'vinegar']"
28755,british,"['peas', 'pepper', 'salt', 'cream', 'butter']"
38966,mexican,"['flour', 'sugar', 'butter', 'pecans']"
48243,italian,"['chicken', 'seasoning', 'pepper', 'salt', 'cheese', 'parsley', 'oil', 'vinegar']"
12555,chinese,"['pepper', 'garlic', 'starch', 'onions', 'sauce', 'water', 'sugar', 'tofu', 'ginger', 'oil', 'vinegar']"
4919,american,"['rolls', 'shortening', 'sugar', 'sauce', 'milk', 'vanilla', 'butter', 'flour', 'cinnamon']"
44106,mexican,"['tomatillos', 'onion', 'salt', 'serrano', 'cilantro']"
18126,italian,"['tomatoes', 'pepper', 'garlic', 'salt', 'spaghetti', 'oil']"
20032,italian,"['basil', 'garlic', 'cheese', 'nuts', 'oil']"
18242,american,"['lemon', 'pepper', 'panko', 'salt', 'ale', 'parsley', 'oil', 'halibut']"
43858,korean,"['wine', 'pepper', 'garlic', 'onions', 'sugar', 'sauce', 'honey', 'oil', 'beef', 'seeds']"
8502,french,"['yolk', 'salt', 'sugar', 'water', 'flour']"
21398,italian,"['basil', 'chicken', 'seasoning', 'tomatoes', 'broccoli', 'wine', 'pepper', 'garlic', 'salt', 'oil', 'pasta']"
27298,indian,"['lemon', 'coriander', 'peanuts', 'salt', 'sugar', 'water', 'cumin', 'chili']"
21550,french,"['spinach', 'onions', 'pepper', 'salt', 'cheese', 'milk', 'oil', 'eggs']"
9321,mexican,"['kiwi', 'onions', 'salt', 'strawberries', 'chili', 'lime', 'peaches', 'cilantro']"
21700,korean,"['pepper', 'sugar', 'water', 'tofu', 'scallions', 'lime', 'oil', 'corn', 'seeds']"
28067,french,"['tomatoes', 'lemon', 'fillets', 'pepper', 'garlic', 'olives', 'oil']"
40250,italian,"['gelatin', 'sugar', 'raspberries', 'berries', 'extract', 'vanilla', 'milk', 'cinnamon']"
10274,indian,"['leaves', 'coriander', 'turmeric', 'garlic', 'onions', 'black', 'cream', 'chili', 'cumin', 'ginger', 'butter', 'masa', 'beans']"
22229,japanese,"['mango', 'sake', 'pineapple']"
18343,american,"['seasoning', 'lemon', 'fillets', 'pepper', 'salt', 'shrimp', 'cream', 'parsley', 'butter', 'oil', 'mustard', 'crabmeat']"
15711,chinese,"['wine', 'pepper', 'pork', 'sauce', 'honey']"
48760,mexican,"['potatoes', 'chorizo', 'tomatoes', 'onions', 'pepper', 'garlic', 'paprika', 'oil']"
16376,italian,"['wine', 'chicken', 'asparagus', 'pepper', 'leeks', 'cheese', 'rice', 'rosemary', 'oil', 'fennel']"
7523,chinese,"['wine', 'fillets', 'pepper', 'salt', 'sugar', 'sauce', 'water', 'scallions', 'ginger', 'oil', 'corn']"
371,mexican,"['cilantro', 'tomatoes', 'juice', 'salsa', 'garlic', 'onion', 'seafood', 'lime', 'oil', 'hominy']"
22529,italian,"['basil', 'gnocchi', 'tomatoes', 'asparagus', 'pepper', 'garlic', 'salt', 'onion', 'cheese', 'oil']"
1775,british,"['margarine', 'salt', 'sugar', 'buttermilk', 'butter', 'soda', 'flour', 'eggs']"
3760,italian,"['juice', 'onions', 'garlic', 'salt', 'pepper', 'tofu', 'stock', 'milk', 'rice', 'oil', 'corn']"
25920,italian,"['lemon', 'pepper', 'garlic', 'salt', 'shrimp', 'parsley', 'oil']"
38178,italian,"['wine', 'fusilli', 'garlic', 'mushrooms', 'water', 'cream', 'cheese', 'stock', 'port', 'butter', 'oil']"
18815,chinese,"['wine', 'carrots', 'pepper', 'garlic', 'salt', 'mushrooms', 'sauce', 'water', 'oysters', 'stock', 'ginger', 'oil', 'abalone']"
10515,mexican,"['salsa', 'water', 'cheese', 'cumin', 'chicken', 'corn', 'beans', 'cilantro']"
27548,indian,"['essence', 'mint', 'onions', 'mace', 'chili', 'ghee', 'clove', 'seeds', 'cinnamon', 'cumin', 'jeera', 'saffron', 'coriander', 'salt', 'curds', 'water', 'mutton', 'rice', 'ginger', 'nutmeg', 'cardamom']"
44026,american,"['pepper', 'garlic', 'pork', 'sugar', 'whiskey', 'paprika', 'salt', 'sauce', 'cumin', 'beer']"
5380,italian,"['tomatoes', 'spinach', 'red', 'seasoning', 'sauce', 'fat', 'pasta']"
19358,chinese,"['salt', 'sauce', 'nuts', 'ice']"
21434,american,"['shortening', 'salt', 'sugar', 'water', 'berries', 'vanilla', 'butter', 'corn', 'flour']"
41526,spanish,"['potatoes', 'tomatoes', 'pepper', 'onions', 'salt', 'oil', 'eggs']"
13932,thai,"['curry', 'pepper', 'peanuts', 'garlic', 'sugar', 'sauce', 'noodles', 'salt', 'oil', 'rice', 'milk', 'ginger', 'butter', 'chicken', 'flour', 'cilantro']"
35431,mexican,"['tortillas', 'pepper', 'salsa', 'salt', 'onion', 'chili', 'cumin', 'butter', 'oil', 'corn', 'cilantro']"
12652,chinese,"['peas', 'chicken', 'carrots', 'onions', 'peanuts', 'noodles', 'sugar', 'sauce', 'mushrooms', 'pepper', 'ginger', 'oil']"
46564,indian,"['saffron', 'almonds', 'sugar', 'water', 'nuts', 'vermicelli', 'ghee', 'raisins', 'cardamom']"
33774,mexican,"['oregano', 'radishes', 'oil', 'lettuce', 'onion', 'salt', 'garlic', 'chili', 'stock', 'lime', 'cumin', 'chicken', 'avocado', 'hominy', 'cilantro']"
25716,french,"['lemon', 'almonds', 'pepper', 'salt', 'trout', 'parsley', 'oil']"
25455,mexican,"['salt', 'sugar', 'cream', 'milk', 'vanilla', 'flour', 'eggs']"
13793,korean,"['potatoes', 'kimchi', 'carrots', 'curry', 'rib', 'onions', 'water', 'rice', 'oil', 'chives']"
11567,american,"['salt', 'honey', 'milk', 'raisins', 'flour', 'cinnamon', 'eggs']"
10241,british,"['potatoes', 'pepper', 'pork', 'salt', 'onion', 'water', 'parsley', 'ham']"
16254,indian,"['potatoes', 'cilantro', 'tomatoes', 'turmeric', 'garlic', 'salt', 'pepper', 'oil', 'onion', 'chicken']"
14324,mexican,"['salt', 'tostadas', 'water', 'oil', 'nopales', 'cilantro']"
18287,french,"['wine', 'rum', 'snails', 'pepper', 'shallots', 'salt', 'garlic', 'parsley', 'butter']"
16469,italian,"['bread', 'basil', 'pepper', 'garlic', 'salt', 'cheese', 'parsley', 'milk', 'oil', 'pasta', 'walnuts']"
28683,indian,"['yoghurt', 'salt', 'water', 'yeast', 'butter', 'oil', 'flour', 'seeds']"
22271,japanese,"['nori', 'salt', 'bonito', 'water', 'rice', 'seeds']"
47559,american,"['crust', 'pork', 'onion', 'sauce', 'oil', 'beef', 'flour']"
5433,french,"['wine', 'lemon', 'orange', 'pepper', 'shallots', 'salt', 'cream', 'lime', 'butter', 'oil', 'vinegar']"
11705,thai,"['basil', 'carrots', 'mint', 'oil', 'pepper', 'sugar', 'sauce', 'chile', 'scallions', 'rice', 'lime', 'cucumber', 'chicken', 'cabbage']"
45779,italian,"['tomatoes', 'noodles', 'sauce', 'cheese', 'beef']"
6867,mexican,"['pepper', 'garlic', 'salt', 'lime', 'corn']"
27108,italian,"['baguette', 'pepper', 'cheese', 'parsley', 'olives', 'oil']"
34233,mexican,"['oregano', 'onions', 'pepper', 'salt', 'posole', 'garlic', 'fat', 'chili', 'chicken']"
49233,thai,['rice']
17051,italian,"['sage', 'fusilli', 'salt', 'leeks', 'cheese', 'milk', 'oil']"
1037,chinese,"['almonds', 'onions', 'garlic', 'pepper', 'oil', 'sauce', 'rice', 'chicken', 'eggs']"
1697,british,"['yolk', 'salt', 'sugar', 'buttermilk', 'raisins', 'fennel', 'flour', 'walnuts', 'eggs']"
22274,chinese,"['garlic', 'salt', 'water', 'scallions', 'ginger', 'oil']"
36152,mexican,"['beef', 'seasoning', 'cheese']"
11589,british,"['potatoes', 'vinegar', 'carrots', 'onions', 'pepper', 'garlic', 'milk', 'butter', 'oil', 'cabbage']"
30696,italian,"['basil', 'tomatoes', 'focaccia', 'prosciutto', 'olives', 'oil', 'arugula']"
28027,british,"['potatoes', 'pepper', 'onions', 'salt', 'milk', 'oil', 'kale']"
30766,french,"['oregano', 'tomatoes', 'leaves', 'orange', 'onions', 'garlic', 'oil', 'paprika', 'chicken']"
34486,italian,"['almonds', 'parsley', 'tomatoes', 'gorgonzola']"
20826,mexican,"['oregano', 'tomatoes', 'onions', 'garlic', 'salt', 'oil', 'water', 'cheese', 'cumin', 'chili', 'butter', 'corn', 'cilantro']"
